id,protocol,source,destination,sport,dport,avg_size,packet_count,packetssent,packetsreceived,bytessent,bytesreceived,avg_ttl,syn_count,fin_count,ack_count,created_at
1198,6,34.139.124.58,192.168.101.13,443,50452,175.5652174,23,23,23,4038,4038,54,0,0,23,08:30.4
1199,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,08:30.4
1200,6,13.107.246.58,192.168.101.13,443,61351,60,1,1,1,60,60,61,0,0,1,08:30.4
1201,6,192.168.101.13,13.107.246.58,61351,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1202,6,192.168.101.13,20.189.173.11,61360,443,320.5384615,13,13,13,4167,4167,128,1,1,12,08:30.4
1203,6,192.168.101.13,20.189.173.9,61346,443,529.4,5,5,5,2647,2647,128,0,0,5,08:30.4
1204,6,192.168.101.13,20.189.173.9,61348,443,55,1,1,1,55,55,128,0,0,1,08:30.4
1205,6,192.168.101.13,34.139.124.58,49635,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1206,6,192.168.101.13,34.139.124.58,50452,443,277.875,8,8,8,2223,2223,128,0,0,8,08:30.4
1207,6,20.189.173.11,192.168.101.13,443,61360,656.2727273,11,11,11,7219,7219,109,1,1,11,08:30.4
1208,6,20.189.173.9,192.168.101.13,443,61346,83,4,4,4,332,332,108,0,0,4,08:30.4
1209,6,34.139.124.58,192.168.101.13,443,49635,60,1,1,1,60,60,61,0,0,1,08:30.4
1210,6,34.139.124.58,192.168.101.13,443,50452,191.2727273,11,11,11,2104,2104,54,0,0,11,08:30.4
1211,6,192.168.101.13,20.189.173.11,61361,443,488.0909091,11,11,11,5369,5369,128,1,1,10,08:30.4
1212,6,192.168.101.13,20.189.173.11,61362,443,334.6,5,5,5,1673,1673,128,1,0,4,08:30.4
1213,6,192.168.101.13,20.189.173.9,61346,443,1237.55,20,20,20,24751,24751,128,0,0,20,08:30.4
1214,6,192.168.101.13,34.139.124.58,50452,443,383.5,14,14,14,5369,5369,128,0,0,14,08:30.4
1215,6,20.189.173.11,192.168.101.13,443,61361,572.3,10,10,10,5723,5723,109,1,1,10,08:30.4
1216,6,20.189.173.11,192.168.101.13,443,61362,109.5,2,2,2,219,219,109,1,0,2,08:30.4
1217,6,20.189.173.9,192.168.101.13,443,61346,78.6,10,10,10,786,786,108,0,0,10,08:30.4
1218,6,20.189.173.9,192.168.101.13,443,61348,66,1,1,1,66,66,108,0,0,1,08:30.4
1219,6,34.139.124.58,192.168.101.13,443,50452,167.3529412,17,17,17,2845,2845,54,0,0,17,08:30.4
1220,6,192.168.101.13,20.189.173.11,61362,443,686.9090909,11,11,11,7556,7556,128,0,1,11,08:30.4
1221,6,192.168.101.13,20.189.173.11,61363,443,307.3333333,12,12,12,3688,3688,128,1,2,11,08:30.4
1222,6,192.168.101.13,34.139.124.58,50452,443,260.8,10,10,10,2608,2608,128,0,0,10,08:30.4
1223,6,20.189.173.11,192.168.101.13,443,61362,647.2727273,11,11,11,7120,7120,109,0,1,11,08:30.4
1224,6,20.189.173.11,192.168.101.13,443,61363,572.3,10,10,10,5723,5723,108,1,1,10,08:30.4
1225,6,34.139.124.58,192.168.101.13,443,50452,181,11,11,11,1991,1991,54,0,0,11,08:30.4
1226,6,13.107.246.58,192.168.101.13,443,61351,66,1,1,1,66,66,48,0,0,1,08:30.4
1227,6,192.168.101.13,13.107.246.58,61351,443,55,1,1,1,55,55,128,0,0,1,08:30.4
1228,6,192.168.101.13,34.139.124.58,49635,443,55,1,1,1,55,55,128,0,0,1,08:30.4
1229,6,192.168.101.13,34.139.124.58,50452,443,456.7272727,11,11,11,5024,5024,128,0,0,11,08:30.4
1230,6,20.189.173.11,192.168.101.13,443,61363,60,1,1,1,60,60,108,0,0,1,08:30.4
1231,6,34.139.124.58,192.168.101.13,443,49635,66,1,1,1,66,66,55,0,0,1,08:30.4
1232,6,34.139.124.58,192.168.101.13,443,50452,193.9,10,10,10,1939,1939,54,0,0,10,08:30.4
1233,6,13.107.246.58,192.168.101.13,443,61352,56,3,3,3,168,168,52.33333333,0,0,1,08:30.4
1234,6,192.168.101.13,13.107.246.58,61352,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1235,6,192.168.101.13,13.89.179.10,61364,443,66,1,1,1,66,66,128,1,0,0,08:30.4
1236,6,192.168.101.13,20.189.173.9,61346,443,167,1,1,1,167,167,128,0,0,1,08:30.4
1237,6,192.168.101.13,34.139.124.58,50452,443,292.0833333,12,12,12,3505,3505,128,0,0,12,08:30.4
1238,6,34.139.124.58,192.168.101.13,443,50452,167.0588235,17,17,17,2840,2840,54,0,0,17,08:30.4
1239,6,13.89.179.10,192.168.101.13,443,61364,525.5454545,11,11,11,5781,5781,107,1,1,11,08:30.4
1240,6,172.188.155.25,192.168.101.13,443,56535,60,1,1,1,60,60,61,0,0,1,08:30.4
1241,6,192.168.101.13,13.89.179.10,61364,443,581.8333333,12,12,12,6982,6982,128,0,1,12,08:30.4
1242,6,192.168.101.13,172.188.155.25,56535,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1243,6,192.168.101.13,20.189.173.9,61346,443,509.5,8,8,8,4076,4076,128,0,0,8,08:30.4
1244,6,192.168.101.13,34.139.124.58,50452,443,259.5555556,9,9,9,2336,2336,128,0,0,9,08:30.4
1245,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1246,6,20.189.173.9,192.168.101.13,443,61346,97.71428571,7,7,7,684,684,108,0,0,7,08:30.4
1247,6,34.139.124.58,192.168.101.13,443,50452,191.2727273,11,11,11,2104,2104,54,0,0,11,08:30.4
1248,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,08:30.4
1249,6,13.107.246.58,192.168.101.13,443,61351,71.25,4,4,4,285,285,48,0,1,4,08:30.4
1250,6,13.89.179.10,192.168.101.13,443,61365,571.5,10,10,10,5715,5715,107,1,1,10,08:30.4
1251,6,13.89.179.10,192.168.101.13,443,61366,642.75,8,8,8,5142,5142,107,1,0,8,08:30.4
1252,6,192.168.101.13,13.107.246.58,61351,443,54,3,3,3,162,162,128,0,1,3,08:30.4
1253,6,192.168.101.13,13.89.179.10,61365,443,328.1818182,11,11,11,3610,3610,128,1,1,10,08:30.4
1254,6,192.168.101.13,13.89.179.10,61366,443,428,8,8,8,3424,3424,128,1,0,7,08:30.4
1255,6,192.168.101.13,20.189.173.9,61346,443,791.2307692,13,13,13,10286,10286,128,0,0,13,08:30.4
1256,6,192.168.101.13,20.189.173.9,61348,443,54,1,1,1,54,54,128,0,0,1,08:30.4
1257,6,192.168.101.13,34.139.124.58,50452,443,510.0384615,26,26,26,13261,13261,128,0,0,26,08:30.4
1258,6,20.189.173.9,192.168.101.13,443,61346,80.9,10,10,10,809,809,108,0,0,10,08:30.4
1259,6,20.189.173.9,192.168.101.13,443,61348,60,1,1,1,60,60,61,0,0,1,08:30.4
1260,6,34.139.124.58,192.168.101.13,443,50452,204.6,25,25,25,5115,5115,54,0,0,25,08:30.4
1261,6,13.89.179.10,192.168.101.13,443,61366,289,2,2,2,578,578,107,0,1,2,08:30.4
1262,6,192.168.101.13,13.89.179.10,61366,443,62,3,3,3,186,186,128,0,1,3,08:30.4
1263,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,08:30.4
1264,6,192.168.101.13,34.139.124.58,50452,443,447.8,30,30,30,13434,13434,128,0,0,30,08:30.4
1265,6,34.139.124.58,192.168.101.13,443,50452,167.0588235,34,34,34,5680,5680,54,0,0,34,08:30.4
1266,6,172.188.155.25,192.168.101.13,443,56535,66,2,2,2,132,132,47,0,0,2,08:30.4
1267,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,08:30.4
1268,6,192.168.101.13,34.139.124.58,50452,443,148,1,1,1,148,148,128,0,0,1,08:30.4
1269,6,20.189.173.9,192.168.101.13,443,61348,54,2,2,2,108,108,108,0,0,2,08:30.4
1270,6,192.168.101.13,34.139.124.58,50452,443,624,7,7,7,4368,4368,128,0,0,7,08:40.6
1271,6,34.139.124.58,192.168.101.13,443,50452,180.375,8,8,8,1443,1443,54,0,0,8,08:40.6
1272,6,192.168.101.13,34.139.124.58,50452,443,461.7333333,15,15,15,6926,6926,128,0,0,15,08:40.6
1273,6,34.139.124.58,192.168.101.13,443,50452,189.5,14,14,14,2653,2653,54,0,0,14,08:40.6
1274,6,142.251.10.188,192.168.101.13,5228,53427,56,3,3,3,168,168,90.33333333,0,0,1,08:40.6
1275,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,08:40.6
1276,6,192.168.101.13,142.251.10.188,53427,5228,54,1,1,1,54,54,128,0,0,1,08:40.6
1277,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1278,6,192.168.101.13,34.139.124.58,50452,443,577.48,25,25,25,14437,14437,128,0,0,25,08:40.6
1279,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1280,6,34.139.124.58,192.168.101.13,443,50452,180.3333333,27,27,27,4869,4869,54,0,0,27,08:40.6
1281,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,08:40.6
1282,6,13.107.213.58,192.168.101.13,443,61349,1248.090909,33,33,33,41187,41187,48,1,0,33,08:40.6
1283,6,192.168.101.13,13.107.213.58,61349,443,144.7368421,19,19,19,2750,2750,128,1,0,18,08:40.6
1284,6,192.168.101.13,20.189.173.9,61345,443,545.0714286,14,14,14,7631,7631,128,1,1,13,08:40.6
1285,6,192.168.101.13,20.189.173.9,61346,443,595.2777778,18,18,18,10715,10715,128,1,0,17,08:40.6
1286,6,192.168.101.13,20.189.173.9,61347,443,1027.588235,17,17,17,17469,17469,128,1,0,16,08:40.6
1287,6,192.168.101.13,20.189.173.9,61348,443,379.75,8,8,8,3038,3038,128,1,0,7,08:40.6
1288,6,192.168.101.13,34.139.124.58,49635,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1289,6,192.168.101.13,34.139.124.58,50452,443,490.9259259,27,27,27,13255,13255,128,0,0,27,08:40.6
1290,6,20.189.173.9,192.168.101.13,443,61345,455,13,13,13,5915,5915,108,1,1,13,08:40.6
1291,6,20.189.173.9,192.168.101.13,443,61346,448.7058824,17,17,17,7628,7628,108,1,0,17,08:40.6
1292,6,20.189.173.9,192.168.101.13,443,61347,484,11,11,11,5324,5324,109,1,0,11,08:40.6
1293,6,20.189.173.9,192.168.101.13,443,61348,718.3,10,10,10,7183,7183,108,1,0,10,08:40.6
1294,6,34.139.124.58,192.168.101.13,443,49635,60,1,1,1,60,60,61,0,0,1,08:40.6
1295,6,34.139.124.58,192.168.101.13,443,50452,193.3703704,27,27,27,5221,5221,54,0,0,27,08:40.6
1296,6,13.107.213.58,192.168.101.13,443,61349,1463.954167,240,240,240,351349,351349,48,0,0,240,08:40.6
1297,6,192.168.101.13,13.107.213.58,61349,443,54.03278689,122,122,122,6592,6592,128,0,1,122,08:40.6
1298,6,192.168.101.13,20.189.173.9,61346,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1299,6,192.168.101.13,20.189.173.9,61347,443,62,3,3,3,186,186,128,0,1,3,08:40.6
1300,6,192.168.101.13,20.189.173.9,61350,443,657.5384615,13,13,13,8548,8548,128,1,1,12,08:40.6
1301,6,192.168.101.13,34.139.124.58,50452,443,471.7368421,19,19,19,8963,8963,128,0,0,19,08:40.6
1302,6,20.189.173.9,192.168.101.13,443,61346,335,1,1,1,335,335,108,0,0,1,08:40.6
1303,6,20.189.173.9,192.168.101.13,443,61347,289.5,2,2,2,579,579,109,0,1,2,08:40.6
1304,6,20.189.173.9,192.168.101.13,443,61350,572.3,10,10,10,5723,5723,108,1,1,10,08:40.6
1305,6,34.139.124.58,192.168.101.13,443,50452,207.3333333,18,18,18,3732,3732,54,0,0,18,08:40.6
1306,6,13.107.213.58,192.168.101.13,443,61349,54,1,1,1,54,54,48,0,1,1,08:40.6
1307,6,192.168.101.13,13.107.213.58,61349,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1308,6,192.168.101.13,34.139.124.58,50452,443,463.3448276,29,29,29,13437,13437,128,0,0,29,08:40.6
1309,6,20.189.173.9,192.168.101.13,443,61350,60,1,1,1,60,60,108,0,0,1,08:40.6
1310,6,34.139.124.58,192.168.101.13,443,50452,193.4074074,27,27,27,5222,5222,54,0,0,27,08:40.6
1311,6,192.168.101.13,34.139.124.58,49635,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1312,6,192.168.101.13,34.139.124.58,50452,443,490.8148148,27,27,27,13252,13252,128,0,0,27,08:40.6
1313,6,34.139.124.58,192.168.101.13,443,49635,66,1,1,1,66,66,55,0,0,1,08:40.6
1314,6,34.139.124.58,192.168.101.13,443,50452,210.6666667,24,24,24,5056,5056,54,0,0,24,08:40.6
1315,6,192.168.101.13,34.139.124.58,50452,443,522.5357143,28,28,28,14631,14631,128,0,0,28,08:40.6
1316,6,34.139.124.58,192.168.101.13,443,50452,184.2758621,29,29,29,5344,5344,54,0,0,29,08:40.6
1317,6,13.107.246.58,192.168.101.13,443,61351,91,3,3,3,273,273,48,1,0,3,08:40.6
1318,6,13.107.246.58,192.168.101.13,443,61352,66,1,1,1,66,66,48,1,0,1,08:40.6
1319,6,172.188.155.25,192.168.101.13,443,56535,60,1,1,1,60,60,61,0,0,1,08:40.6
1320,6,192.168.101.13,13.107.246.58,61351,443,632,5,5,5,3160,3160,128,1,0,4,08:40.6
1321,6,192.168.101.13,13.107.246.58,61352,443,565,4,4,4,2260,2260,128,1,0,3,08:40.6
1322,6,192.168.101.13,172.188.155.25,56535,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1323,6,192.168.101.13,20.189.173.28,61353,443,66,1,1,1,66,66,128,1,0,0,08:40.6
1324,6,192.168.101.13,34.139.124.58,50452,443,466.6818182,22,22,22,10267,10267,128,0,0,22,08:40.6
1325,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1326,6,34.139.124.58,192.168.101.13,443,50452,192.15,20,20,20,3843,3843,54,0,0,20,08:40.6
1327,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,08:40.6
1328,6,13.107.246.58,192.168.101.13,443,61351,1399.195652,46,46,46,64363,64363,48,0,0,46,08:40.6
1329,6,13.107.246.58,192.168.101.13,443,61352,117.125,8,8,8,937,937,48,0,1,8,08:40.6
1330,6,192.168.101.13,13.107.246.58,61351,443,96.63636364,11,11,11,1063,1063,128,0,0,11,08:40.6
1331,6,192.168.101.13,13.107.246.58,61352,443,284,4,4,4,1136,1136,128,0,0,4,08:40.6
1332,6,192.168.101.13,20.189.173.28,61353,443,384,11,11,11,4224,4224,128,0,1,11,08:40.6
1333,6,192.168.101.13,20.189.173.9,61346,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1334,6,192.168.101.13,20.189.173.9,61348,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1335,6,192.168.101.13,34.139.124.58,50452,443,525.2,25,25,25,13130,13130,128,0,0,25,08:40.6
1336,6,20.189.173.28,192.168.101.13,443,61353,526.2727273,11,11,11,5789,5789,109,1,1,11,08:40.6
1337,6,20.189.173.9,192.168.101.13,443,61346,60,1,1,1,60,60,61,0,0,1,08:40.6
1338,6,20.189.173.9,192.168.101.13,443,61348,60,1,1,1,60,60,61,0,0,1,08:40.6
1339,6,34.139.124.58,192.168.101.13,443,50452,172.2758621,29,29,29,4996,4996,54,0,0,29,08:40.6
1340,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,08:40.6
1341,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1342,6,192.168.101.13,34.139.124.58,50452,443,509.4230769,26,26,26,13245,13245,128,0,0,26,08:40.6
1343,6,34.139.124.58,192.168.101.13,443,50452,207.7777778,18,18,18,3740,3740,54,0,0,18,08:40.6
1344,6,192.168.101.13,34.139.124.58,50452,443,450.9,20,20,20,9018,9018,128,0,0,20,08:40.6
1345,6,34.139.124.58,192.168.101.13,443,50452,179.625,24,24,24,4311,4311,54,0,0,24,08:40.6
1346,6,192.168.101.13,20.189.173.9,61346,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1347,6,192.168.101.13,20.189.173.9,61348,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1348,6,192.168.101.13,34.139.124.58,49635,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1349,6,192.168.101.13,34.139.124.58,50452,443,503.6538462,26,26,26,13095,13095,128,0,0,26,08:40.6
1350,6,20.189.173.9,192.168.101.13,443,61346,66,1,1,1,66,66,108,0,0,1,08:40.6
1351,6,20.189.173.9,192.168.101.13,443,61348,66,1,1,1,66,66,108,0,0,1,08:40.6
1352,6,34.139.124.58,192.168.101.13,443,49635,60,1,1,1,60,60,61,0,0,1,08:40.6
1353,6,34.139.124.58,192.168.101.13,443,50452,203.84,25,25,25,5096,5096,54,0,0,25,08:40.6
1354,6,192.168.101.13,20.189.173.11,61354,443,480.8181818,11,11,11,5289,5289,128,1,1,10,08:40.6
1355,6,192.168.101.13,20.189.173.11,61355,443,66,1,1,1,66,66,128,1,0,0,08:40.6
1356,6,192.168.101.13,20.189.173.9,61346,443,313.7777778,9,9,9,2824,2824,128,0,0,9,08:40.6
1357,6,192.168.101.13,34.139.124.58,50452,443,495.9444444,18,18,18,8927,8927,128,0,0,18,08:40.6
1358,6,192.168.101.13,4.213.25.241,56810,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1359,6,20.189.173.11,192.168.101.13,443,61354,572.3,10,10,10,5723,5723,109,1,1,10,08:40.6
1360,6,20.189.173.9,192.168.101.13,443,61346,103.875,8,8,8,831,831,108,0,0,8,08:40.6
1361,6,34.139.124.58,192.168.101.13,443,50452,207.2777778,18,18,18,3731,3731,54,0,0,18,08:40.6
1362,6,4.213.25.241,192.168.101.13,443,56810,66,1,1,1,66,66,112,0,0,1,08:40.6
1363,6,13.107.246.58,192.168.101.13,443,61351,60,2,2,2,120,120,54.5,0,0,2,08:40.6
1364,6,192.168.101.13,13.107.246.58,61351,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1365,6,192.168.101.13,20.189.173.11,61355,443,686.9230769,13,13,13,8930,8930,128,0,1,13,08:40.6
1366,6,192.168.101.13,20.189.173.11,61356,443,328.1818182,11,11,11,3610,3610,128,1,1,10,08:40.6
1367,6,192.168.101.13,20.189.173.9,61346,443,609.75,4,4,4,2439,2439,128,0,0,4,08:40.6
1368,6,192.168.101.13,34.139.124.58,49635,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1369,6,192.168.101.13,34.139.124.58,50452,443,525.8823529,17,17,17,8940,8940,128,0,0,17,08:40.6
1370,6,20.189.173.11,192.168.101.13,443,61354,60,1,1,1,60,60,109,0,0,1,08:40.6
1371,6,20.189.173.11,192.168.101.13,443,61355,525.1818182,11,11,11,5777,5777,109,1,1,11,08:40.6
1372,6,20.189.173.11,192.168.101.13,443,61356,572.2,10,10,10,5722,5722,109,1,1,10,08:40.6
1373,6,20.189.173.9,192.168.101.13,443,61346,106.5,2,2,2,213,213,108,0,0,2,08:40.6
1374,6,34.139.124.58,192.168.101.13,443,49635,66,1,1,1,66,66,55,0,0,1,08:40.6
1375,6,34.139.124.58,192.168.101.13,443,50452,227.5,10,10,10,2275,2275,54,0,0,10,08:40.6
1376,6,13.107.246.58,192.168.101.13,443,61352,60,1,1,1,60,60,61,0,0,1,08:40.6
1377,6,192.168.101.13,13.107.246.58,61352,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1378,6,192.168.101.13,34.139.124.58,50452,443,462.0526316,19,19,19,8779,8779,128,0,0,19,08:40.6
1379,6,34.139.124.58,192.168.101.13,443,50452,181.6956522,23,23,23,4179,4179,54,0,0,23,08:40.6
1380,6,172.188.155.25,192.168.101.13,443,56535,60,1,1,1,60,60,61,0,0,1,08:40.6
1381,6,192.168.101.13,172.188.155.25,56535,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1382,6,192.168.101.13,20.189.173.11,61357,443,457.9166667,12,12,12,5495,5495,128,1,1,11,08:40.6
1383,6,192.168.101.13,34.139.124.58,50452,443,456.9,20,20,20,9138,9138,128,0,0,20,08:40.6
1384,6,20.189.173.11,192.168.101.13,443,61357,629.2222222,9,9,9,5663,5663,109,1,1,9,08:40.6
1385,6,34.139.124.58,192.168.101.13,443,50452,173.2380952,21,21,21,3638,3638,54,0,0,21,08:40.6
1386,6,192.168.101.13,20.189.173.11,61358,443,430.1666667,12,12,12,5162,5162,128,1,1,11,08:40.6
1387,6,192.168.101.13,20.189.173.9,61346,443,585.0909091,11,11,11,6436,6436,128,0,0,11,08:40.6
1388,6,192.168.101.13,34.139.124.58,50452,443,494.4814815,27,27,27,13351,13351,128,0,0,27,08:40.6
1389,6,20.189.173.11,192.168.101.13,443,61357,60,1,1,1,60,60,109,0,0,1,08:40.6
1390,6,20.189.173.11,192.168.101.13,443,61358,628.5555556,9,9,9,5657,5657,108,1,1,9,08:40.6
1391,6,20.189.173.9,192.168.101.13,443,61346,89.33333333,9,9,9,804,804,108,0,0,9,08:40.6
1392,6,34.139.124.58,192.168.101.13,443,50452,176.9032258,31,31,31,5484,5484,54,0,0,31,08:40.6
1393,6,13.107.246.58,192.168.101.13,443,61352,60,1,1,1,60,60,48,0,0,1,08:40.6
1394,6,192.168.101.13,13.107.246.58,61352,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1395,6,192.168.101.13,20.189.173.11,61359,443,66,1,1,1,66,66,128,1,0,0,08:40.6
1396,6,192.168.101.13,20.189.173.9,61346,443,512.6,5,5,5,2563,2563,128,0,0,5,08:40.6
1397,6,192.168.101.13,20.189.173.9,61348,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1398,6,192.168.101.13,34.139.124.58,50452,443,478.5,30,30,30,14355,14355,128,0,0,30,08:40.6
1399,6,20.189.173.11,192.168.101.13,443,61358,60,1,1,1,60,60,108,0,0,1,08:40.6
1400,6,20.189.173.9,192.168.101.13,443,61346,106.5,2,2,2,213,213,108,0,0,2,08:40.6
1401,6,20.189.173.9,192.168.101.13,443,61348,60,1,1,1,60,60,61,0,0,1,08:40.6
1402,6,34.139.124.58,192.168.101.13,443,50452,184.7931034,29,29,29,5359,5359,54,0,0,29,08:40.6
1403,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,08:40.6
1404,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1405,6,192.168.101.13,20.189.173.11,61359,443,354.4,10,10,10,3544,3544,128,0,1,10,08:40.6
1406,6,192.168.101.13,34.139.124.58,50452,443,460.1363636,22,22,22,10123,10123,128,0,0,22,08:40.6
1407,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1408,6,20.189.173.11,192.168.101.13,443,61359,629.2222222,9,9,9,5663,5663,109,1,1,9,08:40.6
1409,6,20.189.173.9,192.168.101.13,443,61346,63,2,2,2,126,126,108,0,0,2,08:40.6
1410,6,34.139.124.58,192.168.101.13,443,50452,175.5652174,23,23,23,4038,4038,54,0,0,23,08:40.6
1411,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,08:40.6
1412,6,13.107.246.58,192.168.101.13,443,61351,60,1,1,1,60,60,61,0,0,1,08:40.6
1413,6,192.168.101.13,13.107.246.58,61351,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1414,6,192.168.101.13,20.189.173.11,61360,443,320.5384615,13,13,13,4167,4167,128,1,1,12,08:40.6
1415,6,192.168.101.13,20.189.173.9,61346,443,529.4,5,5,5,2647,2647,128,0,0,5,08:40.6
1416,6,192.168.101.13,20.189.173.9,61348,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1417,6,192.168.101.13,34.139.124.58,49635,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1418,6,192.168.101.13,34.139.124.58,50452,443,277.875,8,8,8,2223,2223,128,0,0,8,08:40.6
1419,6,20.189.173.11,192.168.101.13,443,61360,656.2727273,11,11,11,7219,7219,109,1,1,11,08:40.6
1420,6,20.189.173.9,192.168.101.13,443,61346,83,4,4,4,332,332,108,0,0,4,08:40.6
1421,6,34.139.124.58,192.168.101.13,443,49635,60,1,1,1,60,60,61,0,0,1,08:40.6
1422,6,34.139.124.58,192.168.101.13,443,50452,191.2727273,11,11,11,2104,2104,54,0,0,11,08:40.6
1423,6,192.168.101.13,20.189.173.11,61361,443,488.0909091,11,11,11,5369,5369,128,1,1,10,08:40.6
1424,6,192.168.101.13,20.189.173.11,61362,443,334.6,5,5,5,1673,1673,128,1,0,4,08:40.6
1425,6,192.168.101.13,20.189.173.9,61346,443,1237.55,20,20,20,24751,24751,128,0,0,20,08:40.6
1426,6,192.168.101.13,34.139.124.58,50452,443,383.5,14,14,14,5369,5369,128,0,0,14,08:40.6
1427,6,20.189.173.11,192.168.101.13,443,61361,572.3,10,10,10,5723,5723,109,1,1,10,08:40.6
1428,6,20.189.173.11,192.168.101.13,443,61362,109.5,2,2,2,219,219,109,1,0,2,08:40.6
1429,6,20.189.173.9,192.168.101.13,443,61346,78.6,10,10,10,786,786,108,0,0,10,08:40.6
1430,6,20.189.173.9,192.168.101.13,443,61348,66,1,1,1,66,66,108,0,0,1,08:40.6
1431,6,34.139.124.58,192.168.101.13,443,50452,167.3529412,17,17,17,2845,2845,54,0,0,17,08:40.6
1432,6,192.168.101.13,20.189.173.11,61362,443,686.9090909,11,11,11,7556,7556,128,0,1,11,08:40.6
1433,6,192.168.101.13,20.189.173.11,61363,443,307.3333333,12,12,12,3688,3688,128,1,2,11,08:40.6
1434,6,192.168.101.13,34.139.124.58,50452,443,260.8,10,10,10,2608,2608,128,0,0,10,08:40.6
1435,6,20.189.173.11,192.168.101.13,443,61362,647.2727273,11,11,11,7120,7120,109,0,1,11,08:40.6
1436,6,20.189.173.11,192.168.101.13,443,61363,572.3,10,10,10,5723,5723,108,1,1,10,08:40.6
1437,6,34.139.124.58,192.168.101.13,443,50452,181,11,11,11,1991,1991,54,0,0,11,08:40.6
1438,6,13.107.246.58,192.168.101.13,443,61351,66,1,1,1,66,66,48,0,0,1,08:40.6
1439,6,192.168.101.13,13.107.246.58,61351,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1440,6,192.168.101.13,34.139.124.58,49635,443,55,1,1,1,55,55,128,0,0,1,08:40.6
1441,6,192.168.101.13,34.139.124.58,50452,443,456.7272727,11,11,11,5024,5024,128,0,0,11,08:40.6
1442,6,20.189.173.11,192.168.101.13,443,61363,60,1,1,1,60,60,108,0,0,1,08:40.6
1443,6,34.139.124.58,192.168.101.13,443,49635,66,1,1,1,66,66,55,0,0,1,08:40.6
1444,6,34.139.124.58,192.168.101.13,443,50452,193.9,10,10,10,1939,1939,54,0,0,10,08:40.6
1445,6,13.107.246.58,192.168.101.13,443,61352,56,3,3,3,168,168,52.33333333,0,0,1,08:40.6
1446,6,192.168.101.13,13.107.246.58,61352,443,54,1,1,1,54,54,128,0,0,1,08:40.6
1447,6,192.168.101.13,13.89.179.10,61364,443,66,1,1,1,66,66,128,1,0,0,08:40.6
1448,6,192.168.101.13,20.189.173.9,61346,443,167,1,1,1,167,167,128,0,0,1,08:40.6
1449,6,192.168.101.13,34.139.124.58,50452,443,292.0833333,12,12,12,3505,3505,128,0,0,12,08:40.6
1450,6,34.139.124.58,192.168.101.13,443,50452,167.0588235,17,17,17,2840,2840,54,0,0,17,08:40.6
